,dx,ht,natr,willr,rsi,roc,mom,mfi,adxr,obv,ad,bas,macd,cci,atr,r_3,r_2,r_1,width,cmo,slowd,slowk,hl,var,mabas,mabas2,amount,close,datetime,down_count,high,low,open,percent,settle,suspend,time,up_count,vol,wd,state
2019-01-16,35.8140191827,1,2.53462649081,-13.4924677971,59.2352679812,0.208478109798,107.36,74.7069193637,23.7907086152,24896636.0,-3191584.80275,0.01196698579,8.24260648188,66.3483273981,27.7774786381,1.04382592,1.48553989421,-1.00955936074,0.167301082851,18.4705359624,79.5893620717,83.0421577786,-4.41686249402,537.131544,0.0124906108491,0.0068496068525,13831069696.0,1095.92,201901161500,38.0,1106.24,1093.01,1105.72,-1.0044804162,1107.04,0,1500,2.0,163650.0,4,5
2019-01-17,27.305726653,1,2.51643632797,-22.3245194078,55.7895093649,0.554643516329,102.47,73.2539577226,23.904591675,24761469.0,-3308850.60698,0.00883787790035,6.49782326429,48.4829658766,27.2819444497,0.40574756092,-2.08935169403,-1.07979233329,0.169803151777,11.5790187299,76.6747909862,65.6914596034,-3.95167733193,65.3050610006,0.0112730331996,0.00765060938025,11604514816.0,1084.15,201901171500,36.0,1103.61,1082.77,1098.41,-1.0739835024,1095.92,0,1500,4.0,135167.0,1,5
2019-01-18,27.305726653,1,2.40681854638,-12.6428949958,58.7757423148,1.21894996957,118.71,73.6232860475,23.7067409476,24902095.0,-3194263.03902,0.00848654819896,5.87672052741,50.2515215337,26.4210912747,-0.841804680792,0.167754679945,1.24754701324,0.173120940439,17.5514846297,67.3009761155,53.1693109646,-4.27775985204,71.3761090005,0.010344204866,0.00844777135269,12416168960.0,1097.76,201901181500,5.0,1099.17,1083.94,1087.74,1.255361343,1084.15,0,1500,35.0,140626.0,2,5
2019-01-21,30.8108509464,1,2.39035772236,-17.8998740554,56.9376743353,1.10765355264,92.73,73.7054280589,23.6482054255,24769734.0,-3238504.41579,0.00693951296328,4.72506684949,48.2063602491,26.0960133265,-0.383975897342,0.695816435948,-0.551730577287,0.175340363132,13.8753486707,52.6603196997,39.120188531,-3.91039387848,71.462520001,0.00920930756511,0.00914934606531,12193392640.0,1091.72,201901211500,30.0,1106.31,1084.44,1097.68,-0.5502113395,1097.76,0,1500,8.0,132361.0,2,5
2019-01-22,20.7635034494,1,2.39160863186,-32.1734075243,52.2741114884,-2.82916606446,80.89,72.995489289,23.0198822997,24638676.0,-3335498.6069,0.00345110821432,2.65485239426,-16.4681396689,25.7270123746,-0.780606500072,-2.02815351331,-1.47642293602,0.172972483504,4.54822297673,42.2537074154,34.4716227506,-3.93956194735,90.1182960013,0.00728990778151,0.00960433637346,11188786176.0,1075.72,201901221500,36.0,1093.93,1073.0,1087.89,-1.4655772542,1091.72,0,1500,5.0,131058.0,2,5
2019-01-23,16.827133141,1,2.30855062301,-38.3503800319,51.6674044146,-2.03755748595,56.27,69.182299655,23.1777526083,24554049.0,-3349209.12646,0.00103729466657,0.996525953428,-118.670076726,24.7843686336,-2.22635672246,-1.67462614517,-0.198203209151,0.168236453883,3.33480882917,31.0556400939,19.575109,-4.45063768281,107.058541001,0.00520570340986,0.00986749480605,7034467328.0,1073.59,201901231500,25.0,1080.87,1068.34,1075.38,-0.1980069163,1075.72,0,1500,13.0,84627.0,2,5
2019-01-24,28.1264133085,1,2.2960401202,-53.2307025152,55.8915548998,0.531291795416,1.47,67.1684349727,23.7675522277,24751351.0,-3335404.19092,0.00193950439465,0.858459765915,-6.71267786737,25.024770874,-0.165931016285,1.31049191973,1.50869512889,0.157327915338,11.7831097996,25.3326985336,21.9513638503,-3.75752766453,99.1129090011,0.00411697040479,0.0101608105494,16738405376.0,1089.91,201901241500,1.0,1101.74,1076.3,1077.26,1.5201333843,1073.59,0,1500,41.0,197302.0,3,4
2019-01-25,28.1264133085,1,2.21905179596,-63.052905464,54.4685454892,-1.1277510567,-4.13,64.7826520964,24.3727931376,24598173.0,-3488066.00558,0.00168014815283,0.347946016487,-5.2206695898,24.085144383,0.893995126344,1.09219833549,-0.416496793391,0.140058884707,8.93709097837,24.5929481161,32.2523714979,-4.51567122645,98.5932850009,0.0033046963208,0.0104101900672,13467090944.0,1085.38,201901251500,32.0,1097.23,1085.36,1089.45,-0.4156306484,1089.91,0,1500,8.0,153178.0,4,4
2019-01-28,33.6697973659,1,2.26342526968,-68.169991327,53.7014558372,-0.796907631994,-9.58,63.1572169719,25.2067707876,24420737.0,-3608873.49494,0.00110722598396,-0.23155738378,3.40272160969,24.5133483557,0.874526233316,-0.63416889557,-0.217672102179,0.116014228633,7.40291167443,31.6137025916,40.6373724265,-3.58364821497,94.1153490006,0.00257220620852,0.0105938662358,15256604672.0,1083.02,201901281500,27.0,1108.3,1078.22,1096.6,-0.2174353683,1085.38,0,1500,13.0,177436.0,1,4
2019-01-29,13.3659728439,0,2.31400063838,-69.9426837492,50.2040874058,-0.329081917228,-21.46,54.7966390661,24.8802278962,24285431.0,-3557235.98623,-0.000790260818354,-1.36456965787,-186.879289741,24.8102520445,-1.64011650237,-1.22361970898,-1.0059476068,0.0959563387048,0.408174811567,36.2273430448,35.79228521,-3.72668722425,73.6734450005,0.00145138386623,0.0106171042787,11811268608.0,1072.18,201901291500,37.0,1080.16,1054.35,1077.18,-1.0009048771,1083.02,0,1500,3.0,135306.0,2,4
2019-01-30,13.3659728439,0,2.29275108984,-92.1611598112,46.259286682,-1.35899179389,-19.17,58.7364697785,24.5770094971,24202765.0,-3634863.11561,-0.00363914619495,-2.93133939827,-173.536167064,24.2802340414,-2.46050894715,-2.24283684498,-1.23688923817,0.0668232090092,-7.48142663591,34.1882134392,26.1349826812,-4.10918501724,115.237981,-0.000245459487498,0.0104050507728,7382894080.0,1059.0,201901301500,41.0,1075.86,1058.47,1066.15,-1.2292712045,1072.18,0,1500,1.0,82666.0,2,4
2019-01-31,18.5589747742,0,2.27332912091,-70.4484153742,50.3638697026,-1.65426503106,-12.66,57.902788006,24.5029404525,24333879.0,-3653356.5912,-0.00316186229999,-3.01807782198,-87.3649442845,24.3673601813,-1.03393189847,-0.027984291667,1.20890494651,0.0396122423235,0.727739405129,28.8825626778,24.7204201421,-3.88068721841,121.653964,-0.00121759375833,0.0101781218471,11990532096.0,1071.88,201901311500,16.0,1084.5,1062.38,1063.85,1.2162417375,1059.0,0,1500,25.0,131114.0,2,4
2019-02-01,27.3471810209,0,2.24265611543,-21.8813216453,58.0769907206,1.41056588476,20.93,64.9035958809,25.0084875703,24479914.0,-3507321.5912,0.00134257413608,-1.14912012341,67.3430321145,24.6846915969,2.62432968773,3.8612189259,2.6523139794,0.0415508543914,16.1539814412,31.0636328842,42.3354958295,-4.28767416411,132.824589,-0.000364204460192,0.0102270273857,13635630080.0,1100.69,201902011500,0.0,1100.69,1085.57,1087.54,2.6878008732,1071.88,0,1500,42.0,146035.0,3,3
2019-02-11,35.8191100193,0,2.18356016141,-0.0,62.12303437,3.32957840114,12.04,62.7533505235,25.7804930725,24624169.0,-3363066.5912,0.00624911394599,1.18529518585,163.727231315,24.4357850543,5.5181852559,4.30928030939,1.65696633,0.0495246943548,24.24606874,46.6172381835,72.7957985789,-3.96626101648,262.636845,0.00184023500854,0.0106137679395,13524809728.0,1119.08,201902111500,1.0,1119.08,1097.88,1099.53,1.6707701533,1100.69,0,1500,41.0,144255.0,4,3
2019-02-12,42.2047371036,1,2.16641908567,-11.4818934619,63.5426959861,5.01688149378,30.05,71.1530125203,26.4215458443,24780740.0,-3328521.14405,0.00945062083363,2.95247173873,204.584433297,24.3932289789,4.92307702942,2.27076305003,0.613796720029,0.0584933314719,27.0853919722,68.867370709,91.4708177185,-3.85503532316,416.27622,0.00437703028357,0.0112500230553,14726476800.0,1125.97,201902121500,7.0,1135.26,1111.42,1118.08,0.6156843121,1119.08,0,1500,34.0,156571.0,4,3
2019-02-13,52.5517680559,1,2.24489956866,-3.05692199578,70.2862925595,9.9820585458,80.56,79.9186056036,27.3863459522,25076599.0,-3074737.71904,0.0158240359881,6.2973390256,238.620892883,26.1465697662,5.65348731133,3.99652098133,3.3827242613,0.0843366006159,40.5725851189,86.4734481594,95.1537281808,-3.16963234996,899.649596,0.00819269885175,0.0123842872337,27129190400.0,1164.71,201902131500,0.0,1168.19,1119.25,1125.84,3.4405890033,1125.97,0,1500,42.0,295859.0,4,3
2019-02-14,53.0982285616,1,2.18756436115,-7.13977380644,69.2887014907,8.39926111132,64.15,80.60927582,28.4269312237,24873259.0,-3082391.67136,0.0178576110169,7.79039016484,190.059168744,25.4175290686,3.7558283584,3.14203163837,-0.240692622927,0.0997517677056,38.5774029815,93.1327831593,92.7738035786,-4.28898880838,1261.492796,0.0114143362401,0.0137406783328,18565142528.0,1161.91,201902141500,30.0,1170.18,1154.24,1161.11,-0.2404031905,1164.71,0,1500,11.0,203340.0,4,3
2019-02-15,37.4240695741,1,2.26539521076,-27.8770612104,61.2565137978,3.37969818932,46.17,71.8838814586,28.4745637443,24668719.0,-3260743.03052,0.0146545550411,6.67252390928,112.139585495,25.7777055637,1.05307838452,-2.32964587678,-2.08895325385,0.104257174227,22.5130275955,91.745426474,87.3087476625,-3.62051660174,1310.090801,0.0124944091738,0.014940090141,19606964224.0,1137.89,201902151500,37.0,1166.4,1135.94,1158.66,-2.0672857622,1161.91,0,1500,3.0,204540.0,1,1
2019-02-18,49.5857831164,1,2.39563207916,-1.89361562233,71.1152075114,7.54905815491,127.84,79.6683079733,28.8125562003,25003988.0,-2959419.35378,0.0206513295813,9.68538384495,158.58844408,28.832869452,3.28117025975,3.52186288268,5.61081613653,0.131102886689,42.2304150228,89.2538309147,87.6789415029,-3.05191953181,1976.194841,0.0152133826429,0.0166253205456,31681210368.0,1203.56,201902181500,0.0,1206.44,1149.55,1149.55,5.7712081133,1137.89,0,1500,42.0,335269.0,3,5
2019-02-19,58.7834185504,1,2.51396111493,-19.7504877297,71.9463696719,7.52151478281,137.07,85.0993909872,29.8584390381,25398731.0,-3157060.3292,0.0234432017368,11.3694883167,170.599878472,30.435521634,4.11004626856,6.19899952241,0.588183385878,0.154645545102,43.8927393438,86.0599926165,83.1922886843,-3.16181515863,2330.952905,0.0179566556742,0.0185960214747,37205520384.0,1210.66,201902191500,16.0,1249.13,1197.86,1206.03,0.5899165808,1203.56,0,1500,24.0,394743.0,4,5
2019-02-20,58.7834185504,1,2.50218135395,-16.2901735291,72.7480483847,4.5238728954,127.49,76.4730161371,30.8296159589,25635101.0,-3136646.55647,0.0243058678997,12.0835833441,132.154563048,30.461555803,6.75417668539,1.14336054886,0.555177162984,0.174422354119,45.4960967694,85.6297787909,86.0181061856,-3.67695802608,2164.474505,0.0200730597494,0.0207165574328,22407774208.0,1217.4,201902201500,11.0,1231.47,1200.67,1210.62,0.5567211273,1210.66,0,1500,30.0,236370.0,4,5
2019-02-21,66.0258503744,1,2.71234921807,-20.6923181756,74.1110006348,5.76808875042,143.55,78.7915142315,32.1880593812,26053915.0,-3257797.95981,0.0246837035871,12.4304068816,130.985343594,33.3328732456,2.08600404972,1.49782066384,0.94264350086,0.191704829752,48.2220012696,82.4265657399,78.0693023498,-2.85601950914,1887.35978,0.0216099410286,0.0229433487212,41179709440.0,1228.93,201902211500,15.0,1274.48,1203.82,1210.47,0.9471003779,1217.4,0,1500,23.0,418814.0,4,5
2019-02-22,74.4204675808,1,2.96126184311,-0.176438653637,83.3915174291,18.5132130522,265.53,81.9537794808,33.0241422977,26678986.0,-2637896.53309,0.0379430747004,19.3985705719,177.823467261,39.9340965852,10.7864275697,10.2312504068,9.28860690591,0.254875578143,66.7830348581,82.9834506383,84.8629433796,-2.37248941115,4125.386864,0.0270543189192,0.0262514091962,62875185152.0,1348.55,201902221500,0.0,1349.07,1223.32,1239.57,9.7336707542,1228.93,0,1500,42.0,625071.0,4,5
2019-02-25,82.7081810616,1,3.14915752406,-0.0,88.4282765772,23.252683705,411.24,88.1281876764,34.096494773,27435983.0,-1880899.53309,0.0577592234366,31.0805854452,241.444818653,46.7152325434,19.7632795692,18.8206360683,9.53202916242,0.359536394752,76.8565531543,84.7539084481,91.329479615,-2.85886619291,10768.54382,0.0372892870917,0.0312866512305,82514108416.0,1483.42,201902251500,0.0,1483.42,1398.37,1415.07,10.0011123058,1348.55,0,1500,42.0,756997.0,4,2
2019-02-26,85.515892708,1,3.46527590859,-19.4520658489,83.9981304633,20.7308410289,402.64,91.8145225194,35.3779904136,26546321.0,-2676526.53191,0.0614460580449,35.0368844161,200.612806336,50.6498587903,17.341522089,8.05291518306,-1.47911397936,0.413865420355,67.9962609266,89.5018459878,92.3131149688,-2.66430426784,14039.413001,0.0453415440761,0.0369143650623,1.029572608e+11,1461.64,201902261500,29.0,1558.06,1456.26,1516.95,-1.4682288226,1483.42,0,1500,13.0,889662.0,4,2
2019-02-27,68.9656812194,1,3.67201934879,-22.5211115579,81.9696434506,19.2418268441,379.77,78.5521661141,36.2907361784,25833135.0,-2785510.3183,0.0581800942964,34.6160127115,134.445349933,53.3048688767,7.36708993688,-2.16493922554,-0.685825246174,0.446195958337,63.9392869011,89.2086073673,83.9832275182,-2.80516685436,15873.877809,0.0496210608162,0.0425483457558,81876205568.0,1451.65,201902271500,23.0,1502.27,1414.45,1452.71,-0.683478832,1461.64,0,1500,17.0,713186.0,4,2
2019-02-28,58.1777950085,1,3.8732102863,-34.0692772393,72.4672010657,14.0243952056,300.59,70.8212566414,37.0555730595,25315715.0,-2975502.02393,0.0473160027253,28.8178238574,84.1342560735,54.2745210998,-5.69641281386,-4.2172988345,-3.53147358833,0.457125117343,44.9344021315,82.4955791721,71.1903950294,-3.2904421039,14871.659556,0.0488527081192,0.0474898863252,54624407552.0,1401.28,201902281500,41.0,1436.95,1384.77,1436.95,-3.4698446595,1451.65,0,1500,1.0,517420.0,1,2
2019-03-01,60.8327435814,1,3.82568671684,-24.3551853842,75.3945077642,7.46950428238,330.2,73.0671195494,38.0886564368,25882551.0,-2680291.65314,0.0436357873099,26.1652493708,83.988883667,55.4449124498,-0.849221159022,-0.163395912848,3.36807767548,0.470813481788,50.7890155284,74.637112189,68.7377140194,-3.02094251844,12599.602421,0.0471137345161,0.0522044935624,64560459776.0,1449.28,201903011500,0.0,1466.21,1395.55,1417.67,3.4254395981,1401.28,0,1500,42.0,566836.0,2,2
2019-03-04,66.7046028626,1,4.08721555616,-22.3878216084,75.9979697247,-1.59091828343,333.85,75.8377178168,39.6271942242,26661929.0,-3015069.00254,0.0399996747375,23.1730917841,89.8225048566,59.665990132,0.561229993427,4.09270358176,0.724625906275,0.477859604,51.9959394495,69.3019736166,67.9778118008,-2.54514431246,11228.098901,0.0447423812566,0.0566460001941,90810212352.0,1459.82,201903041500,1.0,1541.69,1427.15,1463.82,0.7272576728,1449.28,0,1500,41.0,779378.0,2,2
2019-03-05,66.7046028626,1,3.9295006014,-22.4130578982,76.2143331613,0.123833502094,298.74,69.7359598204,41.0753529019,27130338.0,-2571170.70115,0.0358990900669,19.6311477136,66.7323785552,57.5062765511,4.34105572616,0.972978050674,0.248352144399,0.475248889612,52.4286663226,69.5278476297,71.8680170689,-3.90653737863,8859.582996,0.0417946175267,0.0607349129619,54540279808.0,1463.45,201903051500,18.0,1464.22,1434.79,1441.05,0.2486607938,1459.82,0,1500,22.0,468409.0,2,2
2019-03-06,72.9281553161,1,3.93970010769,-4.89861708092,80.3890391143,6.29628353942,381.14,72.4626720571,42.0825500121,27923796.0,-2099235.68201,0.0396190932441,20.7337672507,91.7700036794,60.7915425118,6.26940958773,5.54478368145,5.29643153706,0.477613263187,60.7780782285,73.2429390794,79.8829883686,-2.70194464354,6736.377561,0.0410694427658,0.0650622964128,94872240128.0,1543.05,201903061500,0.0,1564.02,1460.52,1464.36,5.439201886,1463.45,0,1500,42.0,793458.0,3,2
2019-03-07,76.7012849361,1,4.04021789848,-9.19839922387,82.6816649609,14.0956839461,460.91,77.3066144362,43.5869060131,28868529.0,-1908532.82635,0.0445534711351,23.1204004071,119.865735881,64.5950037609,9.09402074066,8.84566859626,3.5492370592,0.484359432179,65.3633299218,78.3172544683,83.2007579674,-2.64045936279,4240.827684,0.0422307855556,0.0697526981337,1.17712125952e+11,1598.8,201903071500,2.0,1644.31,1530.27,1557.44,3.6129743041,1543.05,0,1500,40.0,944733.0,4,2
2019-03-08,56.9310658727,1,4.76220599768,-40.5241348415,63.3192124678,0.973586884522,259.83,69.236838791,44.6062157416,28047732.0,-2720954.34676,0.0308554694329,13.9346364862,58.5303787888,69.6896463494,-0.00409998496729,-5.30053152202,-8.84976858123,0.462671288043,26.6384249355,77.3170499719,68.8674035796,-2.68374083506,2728.017396,0.0384390135147,0.0733200059273,1.03857348608e+11,1463.39,201903081500,40.0,1562.84,1462.88,1512.56,-8.4694771078,1598.8,0,1500,2.0,820797.0,1,2
2019-03-11,48.6694725739,1,4.71431163073,-35.0081146876,64.9891393736,1.99887657382,278.34,64.0011948918,45.2576607287,28578281.0,-2461000.53874,0.0241118569388,8.22121156803,38.8819723505,70.1961001816,-3.56562235611,-7.11485941532,1.73490916591,0.441980738252,29.9782787472,67.6801314906,50.9722329249,-2.96491584311,2737.339344,0.033663294656,0.0762266994468,65184575488.0,1489.0,201903111500,11.0,1508.58,1431.8,1463.06,1.7500461258,1463.39,0,1500,31.0,530549.0,2,2
2019-03-12,51.9985581263,1,4.5981167797,-31.1584825989,66.1591581204,2.97994465134,289.66,67.6128480802,46.2401281231,29152829.0,-2692327.95271,0.0207983735639,4.48312747555,70.2393822101,69.2963787401,-5.90926148028,2.94050710094,1.20559793503,0.41831889811,32.3183162408,53.0098284037,39.1898487067,-3.28580152635,2773.157556,0.0293749876253,0.0787076937049,73805340672.0,1507.06,201903121500,3.0,1546.6,1490.22,1499.69,1.2128945601,1489.0,0,1500,39.0,574548.0,2,2
2019-03-13,43.3777202813,1,4.62921312397,-40.3928834414,62.1001189099,-4.45805385438,245.33,62.7637897578,47.1443399666,28641944.0,-2889383.59557,0.0144135043384,-1.07687904719,19.0710655243,68.2466374015,0.740050694275,-0.994858471634,-2.20045640667,0.394389808287,24.2002378199,43.2671860998,39.6394766677,-3.29587756522,2678.858029,0.0243878265297,0.0805173315747,62921748480.0,1474.26,201903131500,34.0,1512.09,1457.49,1505.36,-2.1764229692,1507.06,0,1500,8.0,510885.0,2,2
2019-03-14,31.1523954866,1,4.83635825502,-84.3954689065,56.5222185086,-10.853765324,76.72,57.8893635797,47.8433362742,28235326.0,-3110743.02844,0.00504265544213,-8.51812007534,-80.7291907583,68.9311633014,-4.37434842449,-5.57994635952,-3.37948995286,0.361942865964,13.0444370173,35.8594636564,28.7490655946,-2.90758958747,2329.258956,0.0179394361672,0.0814110571929,49800241152.0,1425.27,201903141500,40.0,1485.37,1407.54,1451.17,-3.323023076,1474.26,0,1500,2.0,406618.0,2,2
2019-03-15,31.1523954866,1,4.64611987415,-78.4195114433,57.8141346585,-1.54504267489,-42.64,55.9559927947,48.5926796902,28579631.0,-3158707.58275,0.00119287344536,-12.6127464602,-70.4694383326,66.9403659227,-4.49760994461,-2.29715353794,1.08233641492,0.315306407447,15.628269317,28.7037540394,17.7227198557,-3.557905501,2400.460056,0.0123572485932,0.0817800397723,43604746240.0,1440.78,201903151500,4.0,1464.17,1423.11,1441.82,1.0882148646,1425.27,0,1500,36.0,344305.0,2,0
2019-03-18,27.585833621,1,4.53640443549,-64.6721121985,60.7067000545,-0.842175957018,14.82,53.1615512557,48.5700423852,28952054.0,-2786284.58275,0.00271528532379,-13.0791832606,-41.9212728647,66.9781969282,0.149116175554,3.52860612841,2.44626971349,0.282535439141,21.4134001091,21.1167771458,16.878545987,-3.08571955508,2336.629016,0.00914326083675,0.0820314212615,46652391424.0,1476.46,201903181500,1.0,1476.46,1408.99,1436.27,2.4764363747,1440.78,0,1500,40.0,372423.0,3,4
2019-03-19,28.8534003555,1,4.40479884029,-70.2358018032,58.9451643978,-2.98860032116,10.37,59.5764307127,48.2090106207,28655490.0,-2932212.90021,0.00188523988951,-14.4158209375,-17.725350502,64.3990400048,2.54577716676,1.46344075184,-0.982828961649,0.243258279967,17.8903287955,18.8845363952,22.052343343,-3.85778948159,2343.877829,0.00672392052101,0.0820249610543,36919709696.0,1462.02,201903191500,32.0,1485.05,1454.18,1474.43,-0.9780149818,1476.46,0,1500,9.0,296564.0,4,4
2019-03-20,30.9152634785,1,4.2608891304,-65.2757678083,60.6410144877,0.520261012304,80.65,65.570159599,48.0422243999,29104987.0,-2803757.75582,0.00337395130866,-14.0028215854,-7.54989629263,63.1433942902,2.81606586839,0.369796154901,1.35262511655,0.195653518878,21.2820289755,24.0901771516,33.3396421248,-3.45479010921,2007.265541,0.00560726411689,0.0819501985054,50331267072.0,1481.93,201903201500,1.0,1498.65,1451.83,1456.32,1.3618144759,1462.02,0,1500,41.0,449497.0,4,4
2019-03-21,36.7927023078,1,4.22469371099,-58.9939603835,62.5408680648,5.5680678047,55.35,65.8202037035,48.3069692703,29703324.0,-2803931.03616,0.00630070664675,-12.3048672033,44.1685342613,63.5660089837,1.88996900583,2.87279796748,1.52017285093,0.134268196925,25.0817361296,34.1005831762,46.9097640607,-3.08132660782,603.633440002,0.00583841162684,0.0819425934143,70582190080.0,1504.63,201903211500,2.0,1539.17,1470.11,1482.57,1.5317862517,1481.93,0,1500,40.0,598337.0,4,4
2019-03-22,33.9694929498,1,4.18898660496,-66.3428643832,60.1443582883,3.2239481392,27.41,59.1160307514,48.4519748871,29337631.0,-2747768.76042,0.00572309538703,-12.4215805141,-3.07614246917,62.2998654849,1.70962882326,0.357003706713,-1.16316914422,0.110782493949,20.2887165766,46.1971152965,58.3419397039,-3.47951353593,611.443424002,0.00579997288024,0.0817763003308,43112046592.0,1487.23,201903221500,36.0,1506.63,1460.79,1496.92,-1.1564304846,1504.63,0,1500,6.0,365693.0,4,4
2019-03-25,24.126963814,1,4.34636352656,-90.8983401613,52.8561424323,-3.20834970131,-34.36,60.1298144244,48.4573737927,28996573.0,-3066186.93601,-0.000909762152355,-16.2411944037,-96.5564257955,62.1134465217,-3.63074142199,-5.15091427292,-3.9877451287,0.114293675324,5.71228486452,51.0279712352,47.8322099409,-3.42104899238,765.094601002,0.00356339453604,0.0810173467512,41493065728.0,1429.09,201903251500,42.0,1474.24,1427.54,1452.8,-3.9092810124,1487.23,0,1500,0.0,341058.0,1,4
2019-03-26,10.9383823092,1,4.49787965009,-97.1431784951,48.1160030544,-5.25437408517,-157.85,52.8922465299,48.1261209234,28689545.0,-3300995.35397,-0.00911644995672,-21.2350654906,-164.73046167,62.304628913,-8.27024872533,-7.10707958111,-3.1193344524,0.125931758523,-3.76799389118,44.1017704269,26.1311616359,-3.06244854207,1170.888401,-0.000663220294879,0.0795365793993,37036126208.0,1385.2,201903261500,40.0,1442.37,1377.58,1438.82,-3.0711851598,1429.09,0,1500,2.0,307028.0,2,0
2019-03-27,10.9383823092,0,4.30347034155,-92.2433336932,48.8753648521,-6.07181175899,-206.85,43.0333805785,47.1124497211,28943609.0,-3326428.33897,-0.0124240566831,-23.4230257597,-161.439046263,59.9021554192,-6.62096876303,-2.63322363433,0.486110818075,0.134101767756,-2.24927029579,27.9855864344,9.99338772636,-3.88260964081,1491.345924,-0.00458349909096,0.0776648231996,30707820544.0,1391.95,201903271500,5.0,1407.72,1379.05,1397.92,0.4872942535,1385.2,0,1500,35.0,254064.0,2,0
2019-03-28,7.60745631793,1,4.26358894084,-92.2598556358,47.5961503292,-8.25385642982,-82.95,47.6267349389,45.7571650586,28689405.0,-3424043.57362,-0.0147606308588,-24.8495237228,-143.482366895,58.856287175,-3.46355891402,-0.344224461616,-0.830335279691,0.138484449979,-4.80769934155,14.4505962984,7.22723953281,-3.41773392771,1880.107201,-0.00797587634689,0.075477794139,29965903872.0,1380.44,201903281500,33.0,1411.76,1366.5,1381.46,-0.8268975179,1391.95,0,1500,8.0,254204.0,2,4
2019-03-29,22.7065414214,1,4.1893683386,-32.9705719045,58.4587188976,-0.000672390954992,-1.78,57.5488393777,45.1568353954,29277907.0,-2839810.37717,-0.00374702405746,-18.1183439399,2.5615420153,62.3051238053,7.10640718789,6.62029636982,7.45063164951,0.138473061689,16.9174377951,15.393518918,28.9599294947,-2.70692121425,2044.551241,-0.00656625891708,0.0739254958351,71917690880.0,1487.22,201903291500,0.0,1487.58,1388.32,1388.32,7.735214859,1380.44,0,1500,42.0,588502.0,3,1
2019-04-01,31.7535837659,0,4.13041574799,-15.5115326337,60.8972307673,6.15496574743,9.99,57.8804098173,44.6146080117,29896122.0,-2729546.10844,0.00551379605262,-11.4964232131,131.980083857,62.660472105,8.60620178854,9.43653706823,1.98590541872,0.141152519627,21.7944615346,30.1152095443,54.1584596053,-3.11565992293,2418.860044,-0.00253957392718,0.072972636554,79036825600.0,1517.05,201904011500,1.0,1544.69,1477.41,1492.96,2.0057557053,1487.22,0,1500,41.0,618215.0,4,5
2019-04-02,32.3138155014,1,4.0587228607,-20.0230845334,60.2536686828,9.15463470979,37.75,66.812081796,43.694500689,29421676.0,-3030692.11113,0.00961694756745,-7.4892352362,131.260769036,61.368295526,9.10376025621,1.6531286067,-0.332776812021,0.142951458161,20.5073373655,53.7482509292,78.1263636875,-3.52413418352,2737.191365,0.00151259990436,0.072315619364,62088093696.0,1512.01,201904021500,30.0,1548.44,1503.87,1521.89,-0.3322237237,1517.05,0,1500,12.0,474446.0,4,5
2019-04-03,37.900306395,1,4.02274091296,-2.54884143571,65.6103733567,13.5809475915,155.72,74.9692509554,43.0396328498,30035969.0,-2490830.72517,0.0181668128508,-0.590121548546,153.119000457,63.5991315599,6.11426276716,4.12835734844,4.46113416046,0.151146352464,31.2207467133,73.1967790306,87.3055137991,-2.83751737043,4100.890949,0.00706400421983,0.0723109407286,78588575744.0,1580.99,201904031500,0.0,1586.6,1494.0,1496.5,4.5621391393,1512.01,0,1500,42.0,614293.0,4,5
2019-04-04,39.6326273604,1,3.89983308718,-7.24550382927,65.6890636595,14.6069369187,141.3,75.8202061637,42.3660326813,30543317.0,-2445431.37724,0.0216602467459,3.42869601873,156.863114817,61.6984793056,4.19727773547,4.53005454749,0.0689203870383,0.146428105173,31.3781273189,85.1642447402,90.0608567339,-3.7558481101,5214.645184,0.0119294183952,0.0726424813155,65648295936.0,1582.08,201904041500,28.0,1598.92,1561.93,1590.66,0.0689441426,1580.99,0,1500,13.0,507348.0,4,5
2019-04-08,27.2263535039,1,4.06457529595,-23.2082204738,60.6222660417,3.89249741128,68.65,68.7005944234,41.3427358419,30103421.0,-2621104.68586,0.0185488362327,2.99481174401,100.13976881,62.8021593552,2.16552137342,-2.29561278703,-2.36453317407,0.151713414089,21.2445320833,88.7885050956,88.9991447537,-2.9970988054,5653.954384,0.0141358910077,0.0728324109123,56710959104.0,1545.11,201904081500,38.0,1599.09,1521.94,1595.75,-2.3367971278,1582.08,0,1500,4.0,439896.0,1,5
2019-04-09,25.6658229706,1,3.99105716822,-21.8840018917,60.8928998501,2.05266800699,86.17,63.2876418691,40.4104363693,30445585.0,-2520749.71589,0.0160239383668,2.34187680269,72.3663806786,61.7891479727,-2.09647264428,-2.16539303132,0.199140142751,0.156890256332,21.7857997003,87.2046975853,82.5540912684,-3.46080681675,5691.375604,0.0147652401274,0.0728943445605,43080859648.0,1548.19,201904091500,15.0,1565.37,1516.75,1540.36,0.1993385584,1545.11,0,1500,27.0,342164.0,2,5
